//Version																																																																																																																																																																																	
//몬스터NPC스크립트_Ch																																//**근거리11.522.5					**공격속도입력시주의사항프레임/30*1000+1000																														**어그로확률일반/리더:50중보스/보스:50																																																																																																														
//최초작업자		이정환															//10001~11000:NPC															//**원거리61014					//**달리는속도:357911																									쏘니바인 디버프 Seed 값																																																																																																																			
//최종작업자		강경란															크리티컬 Seed 값																																													1	일반	0																																																																																																																	
//최종수정일자		2009-04-22 11:44															1	일반	3																																											2	정예	10																																																								//아이템드랍율1이면추가아이템드롭발생																																																									
//																	3	리더	5																																											3	리더	5																																																								//드랍확율은총합이10000이하가될것																																																									
//																	2	정예	7																																											4	캡틴	15																																																																		//아이템드랍율1이면추가아이템드롭발생										//아이템드랍율1이면추가아이템드롭발생																																					
//일반																	4	캡틴	9																																											5	보스	20			**스킬입력시스킬사용주기시간값입력필요																																																				//드롭방식선택											//드랍확율은총합이10000이하가될것										//드랍확율은총합이10000이하가될것																																					
//변경후																	5	보스	11																																											9	럭키	50			//어그로확률은AITypeInfo에있음																																																				//0 : 기존에 필드+배틀존 둘다 한번에 설정하는 파라미터 사용																																																										
//1.4	//파서작업에서 잠시 제외_정동일																9	럭키	13																																																																																																				//1 : 신규로 추가 된 필드 따로 배틀존 따로 설정하는 파라미터 사용																														//	퀘스트Drop																											
//파라메타 업데이트 버전 정보						0815-수식추가	904			815																																1.0.0.1	1.0.0.1	0.8.1.9			1.0.0.3																																																																																																									812	812	812	812	812	812	812	812																		
//	몬스터ID	이름	레벨	표시레벨	HP	MP최대치	최대SD	몬스터네임코드	몬스터이미지코드	NPC장비이미지	등급분류(일반/보스)	경험치적용	크기	AI타입	찾기가능여부	일반공격의속성	크리티컬확률	최소공격력	최대공격력	방어력	마법방어	몬스터계열	물저항력	불저항력	바람저항력	대지저항력	공성	회피	공격타입	아머타입	몬스터바디사이즈	공격거리	시야범위	이동거리	걷는속도	달리는속도	공격속도(물리/마법)	공격속도2	공격1발사체	공격2발사체	점프	타격이펙트코드	타격크리이펙트코드	스폰이펙트코드	스폰애니	스폰시간	부활대기시간	적대성향	이동성향	이동영역ID	몬스터상황조건1	몬스터상황조건1수치	특수행동1Type	행동코드파라미터1	특수행동1수치/확률	몬스터상황조건2	몬스터상황조건수치2	특수행동2Type	행동코드파라미터2	특수행동2수치/확률	상태코드입력1	디버프확률1	디버프이펙트코드1	상태코드입력2	디버프확률2	디버프이펙트코드2	어그로확률	스킬조건체크주기시간	부활조건	부활조건파리미터	부활확률	부활종류	부활애니딜레이시간	힐조건	힐조건파라미터	힐확률	힐종류	힐딜레이시간	소환조건	소환조건파라미터	소환확률	소환종류	소환딜레이시간	스킬사용확률	사용스킬id1	스킬사용확률	스킬1딜레이시간	사용스킬id2	스킬사용확률	스킬2딜레이시간	사용스킬id3	스킬사용확률	스킬3딜레이시간	사용스킬id4	스킬사용확률	스킬4딜레이시간	사용스킬id5	스킬사용확률	스킬5딜레이시간	사용스킬id6	스킬사용확률	스킬6딜레이시간	사용스킬id7	스킬사용확률	스킬7딜레이시간	사용스킬id8	스킬사용확률	스킬8딜레이시간	사용스킬id9	스킬사용확률	스킬9딜레이시간	사용스킬id10	스킬사용확률	스킬10딜레이시간	증오스킬	복수스킬	사용확률	소유권	드롭방식선택	배틀존+필드 Drop 설정										필드 Drop 설정										배틀존 Drop 설정										퀘스트ID1	퀘스트Drop1	퀘스트ID2	퀘스트Drop2	퀘스트ID3	퀘스트Drop3	퀘스트ID4	퀘스트Drop4	퀘스트ID5	퀘스트Drop5	AC코드	AC참조방식	특수옵션ID1	옵션1파라미터	특수옵션ID2	옵션2파라미터												
	MonsterCode	Name	Level	DisplayLevel	MaxHP	MaxMP	MaxSD	NCode	ICode	NPCImageIndex	Grade	GradeExpRatio	Size	AICode	FindNPC	AttType	CriticalRatio	MinAttackPower	MaxAttackPower	PhyDef	MagicDef	Class	WaterResist	FireResist	WindResist	EarthResist	PhyAttRate	PhyAttAvoid	MeleeType	ArmorType	BodyRadius	AttRange	ViewRange	MoveRange	WalkSpeed	RunSpeed	AttSpeed	AttSpeed2	ProjectileCode	ProjectileCode2	JumpRatio	AttackEffectCode	AttackCriticalEffectCode	SpawnEffectCode	SpawnAniCode	SpawnAniTime	DeadWaitingTime	Attitude	MoveAttitude	MoveAreaID	MonsterCondition1	MonsterConditionParam1	ActionType1	ActionParam1	ActionRate1	MonsterCondition2	MonsterConditionParam2	ActionType2	ActionParam2	ActionRate2	StateCode1	ConditionRatio1	ConditionEffectCode1	StateCode2	ConditionRatio2	ConditionEffectCode2	ChangeTargetRatio	SkillUpdateTime	ReviveCondition	ReviveConditionParam	ReviveRate	ReviveCode	ReviveDelay	HealCondition	HealConditionParam	HealRate	HealCode	HealDelay	SummonCondition	SummonConditionParam	SummonRate	SummonCode	SummonDelay	SkillUsePossible	SkillCode1	SkillRate1	SkillDelay1	SkillCode2	SkillRate2	SkillDelay2	SkillCode3	SkillRate3	SkillDelay3	SkillCode4	SkillRate4	SkillDelay4	SkillCode5	SkillRate5	SkillDelay5	SkillCode6	SkillRate6	SkillDelay6	SkillCode7	SkillRate7	SkillDelay7	SkillCode8	SkillRate8	SkillDelay8	SkillCode9	SkillRate9	SkillDelay9	SkillCode10	SkillRate10	SkillDelay10	HateSkill	RevengeSkill	RevengeRate	DropOwnership	Region	DropIndex1	DropIndex2	DropIndex3	DropIndex4	DropIndex5	DropIndex6	DropIndex7	DropIndex8	DropIndex9	DropIndex10	FieldDropIndex1	FieldDropIndex2	FieldDropIndex3	FieldDropIndex4	FieldDropIndex5	FieldDropIndex6	FieldDropIndex7	FieldDropIndex8	FieldDropIndex9	FieldDropIndex10	BattleDropIndex1	BattleDropIndex2	BattleDropIndex3	BattleDropIndex4	BattleDropIndex5	BattleDropIndex6	BattleDropIndex7	BattleDropIndex8	BattleDropIndex9	BattleDropIndex10	QuestCode1	QuestDropIndex1	QuestCode2	QuestDropIndex2	QuestCode3	QuestDropIndex3	QuestCode4	QuestDropIndex4	QuestCode5	QuestDropIndex5	ACCode	ACReferenceID	OptionID1	OptionParam1	OptionID2	OptionParam2	DEST	ACT1	P1	ACT2	P2	ACT3	P3	ACT4	P4	ACT5	P5	FieldEnd
//	42194	백색성의수문장_1	94	94	23046	18437	0	15457	40353	0	4	10.1	150	1	0	1	27	290	426	803	692	8	0	0	0	0	1308	286	2	5	0.8	2.5	13	1	1.38	3	2666	2666	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	52	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63094	78094	0	0	0	0	0	0	83094	0	63094	73094	0	0	0	0	0	0	83094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	설원 파밍 던전 보스:42181~42185														0			0	0	0	0																					0	0				20000																																																																																																																																		
//	42195	백색성의성주	96	96	21098	16878	0	15358	49013	0	5	15.1	250	1	0	7	30	469	689	878	764	2	0	0	0	0	1908	292	2	1	0.8	12.5	15	1	1.5	6.5	2300	2667	5	5	0	0	0	0	zzzz	0	20000	2	2	0	1	75	1	0	100	0	0	0	0	0	219	58	K680	0	0	NULL	100	4000	0	0	0	0	0	1	30	50	16041	3000	1	100	100	16051	3000	85	16381	30	2000	16021	25	2000	16031	25	2000	16391	30	2000	30001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	1	0	0	0	0	0	0	0	0	0	0	64096	79096	0	0	0	0	0	0	84096	0	64096	74096	0	0	0	0	0	0	84096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	42196	백색성의기사	95	95	22815	18252	0	15460	50313	0	5	15.1	200	2	0	1	30	245	360	869	756	8	0	0	0	0	1890	289	1	1	0.8	2.5	18	1	1.38	5	1933	2067	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	58	K680	0	0	NULL	50	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	16301	50	3000	16311	50	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	64095	79095	0	0	0	0	0	0	84095	0	64095	74095	0	0	0	0	0	0	84095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	42197	백색성의드래곤	95	95	22815	18252	0	18049	50322	0	5	15.1	180	1	0	1	30	338	496	869	756	4	0	0	0	0	1890	289	2	5	0.8	3	13	1	0.85	5	2733	2667	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	58	K680	0	0	NULL	50	3000	0	0	0	0	0	0	0	0	0	0	1	20	10	15451	2333	85	15431	50	2500	15441	50	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	64095	79095	0	0	0	0	0	0	84095	0	64095	74095	0	0	0	0	0	0	84095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	42198	백색성의명사수	95	95	22815	18252	0	18045	40347	0	5	15.1	180	1	0	2	30	275	404	869	756	2	0	0	0	0	1890	289	1	1	0.8	10.5	15	1	1.05	5	2167	2167	3	3	0	0	0	0	zzzz	0	20000	2	0	0	1	100	1	0	100	0	0	0	0	0	219	58	K680	0	0	NULL	50	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15311	50	1888	15321	50	1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	64095	79095	0	0	0	0	0	0	84095	0	64095	74095	0	0	0	0	0	0	84095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	42199	백색성의대마법사	95	95	22815	18252	0	18050	50333	0	5	15.1	180	1	0	3	30	338	496	869	756	2	0	0	0	0	1890	289	1	3	0.8	14.5	15	1	0.2	5	2666	3033	3	3	0	0	0	0	N999	2833	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	58	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15931	50	3000	15941	50	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	64095	79095	0	0	0	0	0	0	84095	0	64095	74095	0	0	0	0	0	0	84095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	타락한사원pc형몬스터:43001~43500사용예정														0			0	0	0	0																					0	0				20000																																																																																																																																		
	43001	타락한사원_발키리_힘민_40렙	40	40	1342	529	100	0	0	12	11	10	100	7	0	2	60	154	184	810	852	1	0	0	0	0	1618	265	1	2	1	10	30	1	1.4	8.4	1980	1980	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43002	타락한사원_발키리_힘민_60렙	60	60	1945	729	200	0	0	12	11	10	100	7	0	2	60	205	245	962	1053	1	0	0	0	0	2460	408	1	2	1	12	30	1	1.5	8.9	2120	2120	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43003	타락한사원_발키리_힘민_80렙	80	80	2404	919	300	0	0	12	11	10	100	7	0	2	60	263	316	1183	1306	1	0	0	0	0	3329	554	1	2	1	13.5	30	1	1.6	9.3	2250	2250	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43004	타락한사원_발키리_힘민_100레벨	100	100	3227	1139	400	0	0	12	11	10	100	7	0	2	90	290	352	1195	1324	1	0	0	0	0	4460	751	1	2	1	15.5	30	1	1.7	11.4	2430	2430	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43005	타락한사원_발키리_힘민_115레벨	115	115	3484	1259	500	0	0	12	11	10	100	7	0	2	95	300	366	1487	1651	1	0	0	0	0	5068	853	1	2	1	17.5	30	1	1.8	11.7	2520	2520	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43006	타락한사원_발키리_힘민_130레벨	130	130	3740	1379	600	0	0	12	11	10	100	7	0	2	99	312	384	1487	1651	1	0	0	0	0	5804	981	1	2	1	20	30	1	1.9	12.2	2690	2690	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43007	타락한사원_발키리_민체_40렙	40	40	1450	529	100	0	0	12	11	10	100	7	0	2	60	119	147	807	837	1	0	0	0	0	1405	231	1	2	1	10	30	1	1.4	8.4	1980	1980	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43008	타락한사원_발키리_민체_60렙	60	60	2269	729	200	0	0	12	11	10	100	7	0	2	60	166	203	985	1054	1	0	0	0	0	2005	331	1	2	1	12	30	1	1.5	8.9	2100	2100	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43009	타락한사원_발키리_민체_80렙	80	80	2853	919	300	0	0	12	11	10	100	7	0	2	60	157	205	1185	1284	1	0	0	0	0	2585	427	1	2	1	13.5	30	1	1.6	9.3	2220	2220	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43010	타락한사원_발키리_민체_100렙	100	100	3985	1139	400	0	0	12	11	10	100	7	0	2	90	228	281	1510	1651	1	0	0	0	0	3250	540	1	2	1	15.5	30	1	1.7	11.2	2360	2360	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43011	타락한사원_발키리_민체_115렙	115	115	4042	1259	500	0	0	12	11	10	100	7	0	2	95	239	297	1510	1651	1	0	0	0	0	3775	630	1	2	1	17.5	30	1	1.8	11.6	2470	2470	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43012	타락한사원_발키리_민체_130렙	130	130	4316	1354	600	0	0	12	11	10	100	7	0	2	99	250	312	1510	1651	1	0	0	0	0	4275	715	1	2	1	20	30	1	1.9	12	2570	2570	3	3	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43013	타락한사원_엘리멘탈리스트_공법_40렙	40	40	1113	1799	100	0	0	14	11	10	100	8	0	2	18	93	117	532	839	1	0	0	0	0	487	73	1	3	1	3	30	1	1.2	7.8	990	990	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	17820	100	0	17821	100	0	17822	100	0	17823	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43014	타락한사원_엘리멘탈리스트_공법_60렙	60	60	1649	2486	200	0	0	14	11	10	100	8	0	2	26	142	171	758	1224	1	0	0	0	0	695	105	1	3	1	3	30	1	1.3	7.8	1040	1040	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	17820	100	0	17821	100	0	17822	100	0	17824	100	0	17825	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43015	타락한사원_엘리멘탈리스트_공법_80렙	80	80	2180	3575	300	0	0	14	11	10	100	8	0	2	32	277	323	972	1577	1	0	0	0	0	904	131	1	3	1	3	30	1	1.4	7.8	1050	1050	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	17820	100	0	17821	100	0	17822	100	0	17824	100	0	17825	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43016	타락한사원_엘리멘탈리스트_공법_100렙	100	100	2796	4536	400	0	0	14	11	10	100	8	0	2	39	413	480	1004	1625	1	0	0	0	0	1111	158	1	3	1	3	30	1	1.5	7.8	1020	1020	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	17820	100	0	17821	100	0	17822	100	0	17824	100	0	17825	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43017	타락한사원_엘리멘탈리스트_공법_115렙	115	115	3039	4630	500	0	0	14	11	10	100	8	0	2	42	444	522	1161	1949	1	0	0	0	0	1261	173	1	3	1	3	30	1	1.6	7.8	1020	1020	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	17820	100	0	17821	100	0	17822	100	0	17824	100	0	17825	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43018	타락한사원_엘리멘탈리스트_공법_130렙	130	130	3282	5516	600	0	0	14	11	10	100	8	0	2	46	471	558	1393	1950	1	0	0	0	0	1411	188	1	3	1	3	30	1	1.7	7.8	1020	1020	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	17820	100	0	17821	100	0	17822	100	0	17824	100	0	17825	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43019	타락한사원_버서커_힘체_40렙	40	40	2156	349	100	0	0	6	11	10	100	5	0	1	25	219	348	908	639	1	0	0	0	0	480	70	2	1	1	3	30	1	1	7.7	1360	1360	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	17832	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43020	타락한사원_버서커_힘체_60렙	60	60	3281	465	200	0	0	6	11	10	100	5	0	1	34	289	467	1134	808	1	0	0	0	0	688	98	2	1	1	3	30	1	1.1	7.7	1380	1380	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	17832	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43021	타락한사원_버서커_힘체_80렙	80	80	4190	577	300	0	0	6	11	10	100	5	0	1	42	383	621	1346	963	1	0	0	0	0	894	124	2	1	1	3	30	1	1.2	7.7	1390	1390	0	0	1	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	NULL	100	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	17832	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
