	//Version	0.0.0.5				0.8.1.9																0.8.1.9																																																																							0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4		0.9.0.4	0.9.0.4												0.9.0.4	0.9.0.4	0.9.0.4	0.9.0.2	0.8.1.9			815	815	815	815						0.9.0.4	0.9.0.4	0.9.0.4	
	638	#7에테르플랜트파괴성공	0	400753	103	1	0	0	5	1	0	400760	0	65197	63818	10003	1	86	135	31	1	0	0	0	0	0	0	0	0	0	636	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20350	3462	3462	3462	3462	3462	5274	5275	0	5276	40350	0	0	0	
	639	#8분쟁지역전투_반복	0	400754	103	1	0	0	5	1	0	400760	0	65196	65196	55121	0	86	135	31	1	0	0	0	0	0	0	0	0	0	638	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	423	0	0	422	0	0	2213	0	0	0	0	0	55081	0	0	0	0	50	50	10	1	0	0	0	0	0	0	0	20351	3463	3463	3463	3463	3463	5277	5278	0	5279	40351	0	0	0	
	//트링겔 마을 잡퀘																																																																																												0	0		0	0		0	0		0	0		0	0												0	0	0														0	0	0	
	640	#1중앙석탑보수공사	1	400761	20	1	0	0	2	0	0	400757	0	63810	63810	10001	1	20	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6580	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20352	3464	3464	3464	3464	3464	1172	1173	0	1174	40397	0	0	0	
	641	#1-1수정기둥보수공사	1	400762	20	1	0	0	2	0	0	400757	0	63810	63810	10001	1	20	135	31	1	0	0	0	0	0	0	0	0	0	640	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40451	0	0	0	0	1	0	0	0	0	0	1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20353	3465	3465	3465	3465	3465	1175	1176	0	1177	40398	0	0	0	
	642	#1-2개인상점게시판보수공사	1	400763	20	1	0	0	2	0	0	400757	0	63810	63810	10001	1	20	135	31	1	0	0	0	0	0	0	0	0	0	641	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6523	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20354	3466	3466	3466	3466	3466	1178	1179	0	1180	40399	0	0	0	
	643	#1-3웨이포인트보수공사1	1	400764	20	1	0	0	2	0	0	400757	0	63810	63810	10001	1	20	135	31	1	0	0	0	0	0	0	0	0	0	642	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6594	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20355	3467	3467	3467	3467	3467	1181	1182	0	1183	40400	0	0	0	
	644	#1-4웨이포인트보수공사2	1	400765	20	1	0	0	2	0	0	400757	0	63810	63810	10001	1	20	135	31	1	0	0	0	0	0	0	0	0	0	643	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6594	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20356	3468	3468	3468	3468	3468	1184	1185	0	1186	40401	0	0	0	
	645	#2배고픈노멀	1	400766	21	1	0	0	2	0	0	400757	0	62004	63268	10001	1	21	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40452	0	0	1	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40452	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20357	3469	3469	3469	3469	3469	1187	0	0	1188	40402	0	0	0	
	646	#2-1그리맛있어보이진않는달걀	1	400767	21	1	0	0	2	0	0	400757	0	63268	62004	10001	1	21	135	31	1	0	0	0	0	0	0	0	0	0	645	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40453	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40453	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20358	3470	3470	3470	3470	3470	1189	0	0	1190	40403	0	0	0	
	647	#3-1꼬라지하고는…	1	400768	25	1	0	0	2	0	0	400757	0	62002	62029	10001	1	25	135	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20359	3471	3471	3471	3471	3471	1191	0	0	1192	40404	0	0	0	
	648	#3-2꼬라지하고는…	1	400769	25	1	0	0	2	0	0	400757	0	62029	62002	10001	1	25	135	8	1	0	0	0	0	0	0	0	0	0	647	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40454	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20360	3472	3472	3472	3472	3472	1193	0	0	1194	40405	0	0	0	
	649	#4-1꼬라지하고는…	1	400770	25	1	0	0	2	0	0	400757	0	62002	62029	10001	1	25	135	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20361	3473	3473	3473	3473	3473	1195	0	0	1196	40406	0	0	0	
	650	#4-2꼬라지하고는…	1	400771	25	1	0	0	2	0	0	400757	0	62029	62002	10001	1	25	135	8	1	0	0	0	0	0	0	0	0	0	649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40455	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40455	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20362	3474	3474	3474	3474	3474	1197	0	0	1198	40407	0	0	0	
	651	#5-1용족의수치로군!	1	400772	25	1	0	0	2	0	0	400757	0	62005	62029	10001	1	25	135	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20363	3475	3475	3475	3475	3475	1199	0	0	1200	40408	0	0	0	
	652	#5-2용족의수치로군!	1	400773	25	1	0	0	2	0	0	400757	0	62029	62005	10001	1	25	135	2	1	0	0	0	0	0	0	0	0	0	651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40456	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40456	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20364	3476	3476	3476	3476	3476	1201	0	0	1202	40409	0	0	0	
	653	#6-1용족의수치로군!	1	400774	25	1	0	0	2	0	0	400757	0	62005	62029	10001	1	25	135	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20365	3477	3477	3477	3477	3477	1203	0	0	1204	40410	0	0	0	
	654	#6-2용족의수치로군!	1	400775	25	1	0	0	2	0	0	400757	0	62029	62005	10001	1	25	135	2	1	0	0	0	0	0	0	0	0	0	653	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40457	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40457	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20366	3478	3478	3478	3478	3478	1205	0	0	1206	40411	0	0	0	
	655	#7-1장비가그게뭐지?	1	400776	25	1	0	0	2	0	0	400757	0	62004	62029	10001	1	25	135	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20367	3479	3479	3479	3479	3479	1207	0	0	1208	40412	0	0	0	
	656	#7-2장비가그게뭐지?	1	400777	25	1	0	0	2	0	0	400757	0	62029	62004	10001	1	25	135	1	1	0	0	0	0	0	0	0	0	0	655	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40458	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40458	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20368	3480	3480	3480	3480	3480	1209	0	0	1210	40413	0	0	0	
	657	#8-1장비가그게뭐지?	1	400778	25	1	0	0	2	0	0	400757	0	62004	62029	10001	1	25	135	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20369	3481	3481	3481	3481	3481	1211	0	0	1212	40414	0	0	0	
	658	#8-2장비가그게뭐지?	1	400779	25	1	0	0	2	0	0	400757	0	62029	62004	10001	1	25	135	1	1	0	0	0	0	0	0	0	0	0	657	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40459	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40459	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20370	3482	3482	3482	3482	3482	1213	0	0	1214	40415	0	0	0	
	659	#9-1그런장비로용케살아남았군요?	1	400780	25	1	0	0	2	0	0	400757	0	62050	62029	10001	1	25	135	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20371	3483	3483	3483	3483	3483	1215	0	0	1216	40416	0	0	0	
	660	#9-2그런장비로용케살아남았군요?	1	400781	25	1	0	0	2	0	0	400757	0	62029	62050	10001	1	25	135	4	1	0	0	0	0	0	0	0	0	0	659	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40460	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40460	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20372	3484	3484	3484	3484	3484	1217	0	0	1218	40417	0	0	0	
	661	#10-1그런장비로용케살아남았군요?	1	400782	25	1	0	0	2	0	0	400757	0	62050	62029	10001	1	25	135	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20373	3485	3485	3485	3485	3485	1219	0	0	1220	40418	0	0	0	
	662	#10-2그런장비로용케살아남았군요?	1	400783	25	1	0	0	2	0	0	400757	0	62029	62050	10001	1	25	135	4	1	0	0	0	0	0	0	0	0	0	661	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40461	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40461	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20374	3486	3486	3486	3486	3486	1221	0	0	1222	40419	0	0	0	
	663	#11-1그런장비로는위험해요!	1	400784	25	1	0	0	2	0	0	400757	0	62006	62029	10001	1	25	135	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20375	3487	3487	3487	3487	3487	1223	0	0	1224	40420	0	0	0	
	664	#11-2그런장비로는위험해요!	1	400785	25	1	0	0	2	0	0	400757	0	62029	62006	10001	1	25	135	16	1	0	0	0	0	0	0	0	0	0	663	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40462	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40462	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20376	3488	3488	3488	3488	3488	1225	0	0	1226	40421	0	0	0	
	665	#12-1그런장비로는위험해요!	1	400786	25	1	0	0	2	0	0	400757	0	62006	62029	10001	1	25	135	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20377	3489	3489	3489	3489	3489	1227	0	0	1228	40422	0	0	0	
	666	#12-2그런장비로는위험해요!	1	400787	25	1	0	0	2	0	0	400757	0	62029	62006	10001	1	25	135	16	1	0	0	0	0	0	0	0	0	0	665	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40463	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40463	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20378	3490	3490	3490	3490	3490	1229	0	0	1230	40423	0	0	0	
	667	#13아이템결정화	1	400788	26	1	0	0	2	0	0	400757	0	62030	62030	10001	1	26	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4951	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20379	3491	3491	3491	3491	3491	1231	1232	0	1233	40424	0	0	0	
	668	#14-1심히불편한발첸	1	400789	27	1	0	0	2	0	0	400757	0	63813	63813	10001	1	27	135	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6578	6583	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6590	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20380	3492	3492	3492	3492	3492	1234	1235	0	1236	40425	0	0	0	
	669	#15라만의부탁	1	400790	28	1	0	0	2	0	0	400757	0	62022	62022	10001	1	28	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40464	0	0	0	0	1	0	0	0	0	0	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20381	3493	3493	3493	3493	3493	1237	1238	0	1239	40426	0	0	0	
	670	#16드웨인의부탁	1	400791	30	1	0	0	2	0	0	400757	0	62007	62007	10001	1	30	135	31	1	0	0	0	0	0	0	0	0	0	669	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40465	0	0	0	0	1	0	0	0	0	0	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20382	3494	3494	3494	3494	3494	1240	1241	0	1242	40427	0	0	0	
	671	#17슈토르의부탁	1	400792	32	1	0	0	2	0	0	400757	0	62111	62111	10001	1	32	135	31	1	0	0	0	0	0	0	0	0	0	670	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40466	0	0	0	0	1	0	0	0	0	0	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20383	3495	3495	3495	3495	3495	1243	1244	0	1245	40428	0	0	0	
	672	#18창고확장	1	400793	34	1	0	0	2	0	0	400757	0	62003	62003	10001	1	34	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6587	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20384	3496	3496	3496	3496	3496	1246	1247	0	1248	40429	0	0	0	
	673	#19텔레포트강화연구	1	400794	36	1	0	0	2	0	0	400757	0	62006	62006	10001	1	36	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6591	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20385	3497	3497	3497	3497	3497	1249	1250	0	1251	40430	0	0	0	
	674	#20골칫덩이어둠의나크라트!!	1	400795	39	1	0	0	2	0	0	400757	0	63814	63814	10001	1	39	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20386	3498	3498	3498	3498	3498	1252	1253	0	1254	40431	0	0	0	
	675	#21고문의미학	1	400796	40	1	0	0	2	0	0	400757	0	62117	62117	10001	1	40	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40467	0	0	0	0	1	0	0	0	0	0	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20106	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20387	3499	3499	3499	3499	3499	1255	1256	0	1257	40432	0	0	0	
	676	#14-2앙드레발첸	1	400797	27	1	0	0	2	0	0	400757	0	63813	63813	10001	1	27	135	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6578	6583	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6590	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20388	3492	3492	3492	3492	3492	1258	1259	0	1260	40433	0	0	0	
	//에텔레인 마을 서브퀘스트 추가																																																																																												0	0		0	0		0	0		0	0		0	0												0	0	0														0	0	0	
	677	#1독약제조	1	400885	40	1	0	0	3	0	0	400758	0	40031	40031	10003	1	40	135	31	1	0	0	0	0	0	0	0	0	0	425	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6537	6589	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20393	3500	3500	3500	3500	3500	2001	2002	0	2003	40438	0	0	0	
	678	#1-1턴코트독살	1	400886	40	1	0	0	3	0	0	400758	0	40031	40033	10003	1	40	135	31	1	0	0	0	0	0	0	0	0	0	677	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40473	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40473	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20394	3501	3501	3501	3501	3501	2004	0	0	2005	40439	0	0	0	
	679	#1-2실패한음모…그리고그대가	1	400887	40	1	0	0	3	0	0	400758	0	40033	40031	10003	1	40	135	31	1	0	0	0	0	0	0	0	0	0	678	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40474	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40474	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20395	3502	3502	3502	3502	3502	2006	0	0	2007	40440	0	0	0	
	680	#2비늘수집	1	400888	42	1	0	0	3	0	0	400758	0	62055	62055	10003	1	42	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6525	6524	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20396	3503	3503	3503	3503	3503	2008	2009	0	2010	40441	0	0	0	
	681	#3용해액수집	1	400889	44	1	0	0	3	0	0	400758	0	62096	62096	10003	1	44	135	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6584	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20397	3504	3504	3504	3504	3504	2011	2012	0	2013	40442	0	0	0	
	682	#3-1용해액추가수집	1	400890	44	1	0	0	3	0	0	400758	0	62096	62096	10003	1	44	135	31	1	0	0	0	0	0	0	0	0	0	681	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6584	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20398	3505	3505	3505	3505	3505	2014	2015	0	2016	40443	0	0	0	
